Jurisdiction,Date,New Cases,7-day Average New Cases,Cumulative cases                          ,Population (2018),New Case Rate,7-Day Average New Case Rate,Cumulative Case Rate
Cambria,3/18/20,0,0,0,131730,0,0,0
Cambria,3/19/20,0,0,0,131730,0,0,0
Cambria,3/20/20,0,0,0,131730,0,0,0
Cambria,3/21/20,0,0,0,131730,0,0,0
Cambria,3/22/20,1,0.1,1,131730,0.8,0.1,0.8
Cambria,3/23/20,0,0.1,1,131730,0,0.1,0.8
Cambria,3/24/20,0,0.1,1,131730,0,0.1,0.8
Cambria,3/25/20,0,0.1,1,131730,0,0.1,0.8
Cambria,3/26/20,0,0.1,1,131730,0,0.1,0.8
Cambria,3/27/20,0,0.1,1,131730,0,0.1,0.8
Cambria,3/28/20,0,0.1,1,131730,0,0.1,0.8
Cambria,3/29/20,1,0.1,2,131730,0.8,0.1,1.5
Cambria,3/30/20,0,0.1,2,131730,0,0.1,1.5
Cambria,3/31/20,2,0.4,4,131730,1.5,0.3,3
Cambria,4/1/20,1,0.6,5,131730,0.8,0.4,3.8
Cambria,4/2/20,0,0.6,5,131730,0,0.4,3.8
Cambria,4/3/20,1,0.7,6,131730,0.8,0.5,4.6
Cambria,4/4/20,1,0.9,7,131730,0.8,0.7,5.3
Cambria,4/5/20,0,0.7,7,131730,0,0.5,5.3
Cambria,4/6/20,0,0.7,7,131730,0,0.5,5.3
Cambria,4/7/20,2,0.7,9,131730,1.5,0.5,6.8
Cambria,4/8/20,1,0.7,10,131730,0.8,0.5,7.6
Cambria,4/9/20,1,0.9,11,131730,0.8,0.7,8.4
Cambria,4/10/20,2,1,13,131730,1.5,0.8,9.9
Cambria,4/11/20,0,0.9,13,131730,0,0.7,9.9
Cambria,4/12/20,1,1,14,131730,0.8,0.8,10.6
Cambria,4/13/20,0,1,14,131730,0,0.8,10.6
Cambria,4/14/20,0,0.7,14,131730,0,0.5,10.6
Cambria,4/15/20,0,0.6,14,131730,0,0.4,10.6
Cambria,4/16/20,0,0.4,14,131730,0,0.3,10.6
Cambria,4/17/20,3,0.6,17,131730,2.3,0.4,12.9
Cambria,4/18/20,2,0.9,19,131730,1.5,0.7,14.4
Cambria,4/19/20,0,0.7,19,131730,0,0.5,14.4
Cambria,4/20/20,0,0.7,19,131730,0,0.5,14.4
Cambria,4/21/20,1,0.9,20,131730,0.8,0.7,15.2
Cambria,4/22/20,1,1,21,131730,0.8,0.8,15.9
Cambria,4/23/20,2,1.3,23,131730,1.5,1,17.5
Cambria,4/24/20,0,0.9,23,131730,0,0.7,17.5
Cambria,4/25/20,0,0.6,23,131730,0,0.4,17.5
Cambria,4/26/20,0,0.6,23,131730,0,0.4,17.5
Cambria,4/27/20,1,0.7,24,131730,0.8,0.5,18.2
Cambria,4/28/20,2,0.9,26,131730,1.5,0.7,19.7
Cambria,4/29/20,3,1.1,29,131730,2.3,0.9,22
Cambria,4/30/20,3,1.3,32,131730,2.3,1,24.3
Cambria,5/1/20,1,1.4,33,131730,0.8,1.1,25.1
Cambria,5/2/20,1,1.6,34,131730,0.8,1.2,25.8
Cambria,5/3/20,1,1.7,35,131730,0.8,1.3,26.6
Cambria,5/4/20,0,1.6,35,131730,0,1.2,26.6
Cambria,5/5/20,1,1.4,36,131730,0.8,1.1,27.3
Cambria,5/6/20,2,1.3,38,131730,1.5,1,28.8
Cambria,5/7/20,4,1.4,42,131730,3,1.1,31.9
Cambria,5/8/20,1,1.4,43,131730,0.8,1.1,32.6
Cambria,5/9/20,2,1.6,45,131730,1.5,1.2,34.2
Cambria,5/10/20,0,1.4,45,131730,0,1.1,34.2
Cambria,5/11/20,0,1.4,45,131730,0,1.1,34.2
Cambria,5/12/20,1,1.4,46,131730,0.8,1.1,34.9
Cambria,5/13/20,0,1.1,46,131730,0,0.9,34.9
Cambria,5/14/20,4,1.1,50,131730,3,0.9,38
Cambria,5/15/20,4,1.6,54,131730,3,1.2,41
Cambria,5/16/20,1,1.4,55,131730,0.8,1.1,41.8
Cambria,5/17/20,0,1.4,55,131730,0,1.1,41.8
Cambria,5/18/20,0,1.4,55,131730,0,1.1,41.8
Cambria,5/19/20,0,1.3,55,131730,0,1,41.8
Cambria,5/20/20,1,1.4,56,131730,0.8,1.1,42.5
Cambria,5/21/20,0,0.9,56,131730,0,0.7,42.5
Cambria,5/22/20,1,0.4,57,131730,0.8,0.3,43.3
Cambria,5/23/20,1,0.4,58,131730,0.8,0.3,44
Cambria,5/24/20,0,0.4,58,131730,0,0.3,44
Cambria,5/25/20,0,0.4,58,131730,0,0.3,44
Cambria,5/26/20,0,0.4,58,131730,0,0.3,44
Cambria,5/27/20,0,0.3,58,131730,0,0.2,44
Cambria,5/28/20,0,0.3,58,131730,0,0.2,44
Cambria,5/29/20,0,0.1,58,131730,0,0.1,44
Cambria,5/30/20,0,0,58,131730,0,0,44
Cambria,5/31/20,1,0.1,59,131730,0.8,0.1,44.8
Cambria,6/1/20,2,0.4,61,131730,1.5,0.3,46.3
Cambria,6/2/20,0,0.4,61,131730,0,0.3,46.3
Cambria,6/3/20,0,0.4,61,131730,0,0.3,46.3
Cambria,6/4/20,0,0.4,61,131730,0,0.3,46.3
Cambria,6/5/20,0,0.4,61,131730,0,0.3,46.3
Cambria,6/6/20,0,0.4,61,131730,0,0.3,46.3
Cambria,6/7/20,0,0.3,61,131730,0,0.2,46.3
Cambria,6/8/20,1,0.1,62,131730,0.8,0.1,47.1
Cambria,6/9/20,0,0.1,62,131730,0,0.1,47.1
Cambria,6/10/20,1,0.3,63,131730,0.8,0.2,47.8
Cambria,6/11/20,0,0.3,63,131730,0,0.2,47.8
Cambria,6/12/20,0,0.3,63,131730,0,0.2,47.8
Cambria,6/13/20,0,0.3,63,131730,0,0.2,47.8
Cambria,6/14/20,0,0.3,63,131730,0,0.2,47.8
Cambria,6/15/20,0,0.1,63,131730,0,0.1,47.8
Cambria,6/16/20,0,0.1,63,131730,0,0.1,47.8
Cambria,6/17/20,0,0,63,131730,0,0,47.8
Cambria,6/18/20,0,0,63,131730,0,0,47.8
Cambria,6/19/20,0,0,63,131730,0,0,47.8
Cambria,6/20/20,0,0,63,131730,0,0,47.8
Cambria,6/21/20,1,0.1,64,131730,0.8,0.1,48.6
Cambria,6/22/20,0,0.1,64,131730,0,0.1,48.6
Cambria,6/23/20,0,0.1,64,131730,0,0.1,48.6
Cambria,6/24/20,2,0.4,66,131730,1.5,0.3,50.1
Cambria,6/25/20,6,1.3,72,131730,4.6,1,54.7
Cambria,6/26/20,3,1.7,75,131730,2.3,1.3,56.9
Cambria,6/27/20,4,2.3,79,131730,3,1.7,60
Cambria,6/28/20,0,2.1,79,131730,0,1.6,60
Cambria,6/29/20,4,2.7,83,131730,3,2.1,63
Cambria,6/30/20,2,3,85,131730,1.5,2.3,64.5
Cambria,7/1/20,2,3,87,131730,1.5,2.3,66
Cambria,7/2/20,4,2.7,91,131730,3,2.1,69.1
Cambria,7/3/20,3,2.7,94,131730,2.3,2.1,71.4
Cambria,7/4/20,5,2.9,99,131730,3.8,2.2,75.2
Cambria,7/5/20,1,3,100,131730,0.8,2.3,75.9
Cambria,7/6/20,2,2.7,102,131730,1.5,2.1,77.4
Cambria,7/7/20,8,3.6,110,131730,6.1,2.7,83.5
Cambria,7/8/20,4,3.9,114,131730,3,2.9,86.5
Cambria,7/9/20,3,3.7,117,131730,2.3,2.8,88.8
Cambria,7/10/20,4,3.9,121,131730,3,2.9,91.9
Cambria,7/11/20,2,3.4,123,131730,1.5,2.6,93.4
Cambria,7/12/20,4,3.9,127,131730,3,2.9,96.4
Cambria,7/13/20,14,5.6,141,131730,10.6,4.2,107
Cambria,7/14/20,6,5.3,147,131730,4.6,4,111.6
Cambria,7/15/20,4,5.3,151,131730,3,4,114.6
Cambria,7/16/20,9,6.1,160,131730,6.8,4.7,121.5
Cambria,7/17/20,7,6.6,167,131730,5.3,5,126.8
Cambria,7/18/20,4,6.9,171,131730,3,5.2,129.8
Cambria,7/19/20,5,7,176,131730,3.8,5.3,133.6
Cambria,7/20/20,9,6.3,185,131730,6.8,4.8,140.4
Cambria,7/21/20,1,5.6,186,131730,0.8,4.2,141.2
Cambria,7/22/20,6,5.9,192,131730,4.6,4.4,145.8
Cambria,7/23/20,9,5.9,201,131730,6.8,4.4,152.6
Cambria,7/24/20,4,5.4,205,131730,3,4.1,155.6
Cambria,7/25/20,0,4.9,205,131730,0,3.7,155.6
Cambria,7/26/20,4,4.7,209,131730,3,3.6,158.7
Cambria,7/27/20,4,4,213,131730,3,3,161.7
Cambria,7/28/20,9,5.1,222,131730,6.8,3.9,168.5
Cambria,7/29/20,11,5.9,233,131730,8.4,4.4,176.9
Cambria,7/30/20,7,5.6,240,131730,5.3,4.2,182.2
Cambria,7/31/20,5,5.7,245,131730,3.8,4.3,186
Cambria,8/1/20,7,6.7,252,131730,5.3,5.1,191.3
Cambria,8/2/20,8,7.3,260,131730,6.1,5.5,197.4
Cambria,8/3/20,5,7.4,265,131730,3.8,5.6,201.2
Cambria,8/4/20,44,12.4,309,131730,33.4,9.4,234.6
Cambria,8/5/20,12,12.6,321,131730,9.1,9.5,243.7
Cambria,8/6/20,11,13.1,332,131730,8.4,10,252
Cambria,8/7/20,8,13.6,340,131730,6.1,10.3,258.1
Cambria,8/8/20,2,12.9,342,131730,1.5,9.8,259.6
Cambria,8/9/20,4,12.3,346,131730,3,9.3,262.7
Cambria,8/10/20,5,12.3,351,131730,3.8,9.3,266.5
Cambria,8/11/20,5,6.7,356,131730,3.8,5.1,270.2
Cambria,8/12/20,4,5.6,360,131730,3,4.2,273.3
Cambria,8/13/20,6,4.9,366,131730,4.6,3.7,277.8
Cambria,8/14/20,1,3.9,367,131730,0.8,2.9,278.6
Cambria,8/15/20,7,4.6,374,131730,5.3,3.5,283.9
Cambria,8/16/20,18,6.6,392,131730,13.7,5,297.6
Cambria,8/17/20,6,6.7,398,131730,4.6,5.1,302.1
Cambria,8/18/20,14,8,412,131730,10.6,6.1,312.8
Cambria,8/19/20,7,8.4,419,131730,5.3,6.4,318.1
Cambria,8/20/20,4,8.1,423,131730,3,6.2,321.1
Cambria,8/21/20,3,8.4,426,131730,2.3,6.4,323.4
Cambria,8/22/20,8,8.6,434,131730,6.1,6.5,329.5
Cambria,8/23/20,3,6.4,437,131730,2.3,4.9,331.7
Cambria,8/24/20,5,6.3,442,131730,3.8,4.8,335.5
Cambria,8/25/20,9,5.6,451,131730,6.8,4.2,342.4
Cambria,8/26/20,1,4.7,452,131730,0.8,3.6,343.1
Cambria,8/27/20,4,4.7,456,131730,3,3.6,346.2
Cambria,8/28/20,5,5,461,131730,3.8,3.8,350
Cambria,8/29/20,5,4.6,466,131730,3.8,3.5,353.8
Cambria,8/30/20,2,4.4,468,131730,1.5,3.4,355.3
Cambria,8/31/20,5,4.4,473,131730,3.8,3.4,359.1
Cambria,9/1/20,6,4,479,131730,4.6,3,363.6
Cambria,9/2/20,5,4.6,484,131730,3.8,3.5,367.4
Cambria,9/3/20,3,4.4,487,131730,2.3,3.4,369.7
Cambria,9/4/20,3,4.1,490,131730,2.3,3.1,372
Cambria,9/5/20,14,5.4,504,131730,10.6,4.1,382.6
Cambria,9/6/20,3,5.6,507,131730,2.3,4.2,384.9
Cambria,9/7/20,4,5.4,511,131730,3,4.1,387.9
Cambria,9/8/20,5,5.3,516,131730,3.8,4,391.7
Cambria,9/9/20,4,5.1,520,131730,3,3.9,394.7
Cambria,9/10/20,2,5,522,131730,1.5,3.8,396.3
Cambria,9/11/20,2,4.9,524,131730,1.5,3.7,397.8
Cambria,9/12/20,4,3.4,528,131730,3,2.6,400.8
Cambria,9/13/20,2,3.3,530,131730,1.5,2.5,402.3
Cambria,9/14/20,1,2.9,531,131730,0.8,2.2,403.1
Cambria,9/15/20,2,2.4,533,131730,1.5,1.8,404.6
Cambria,9/16/20,0,1.9,533,131730,0,1.4,404.6
Cambria,9/17/20,5,2.3,538,131730,3.8,1.7,408.4
Cambria,9/18/20,4,2.6,542,131730,3,2,411.4
Cambria,9/19/20,9,3.3,551,131730,6.8,2.5,418.3
Cambria,9/20/20,1,3.1,552,131730,0.8,2.4,419
Cambria,9/21/20,0,3,552,131730,0,2.3,419
Cambria,9/22/20,4,3.3,556,131730,3,2.5,422.1
Cambria,9/23/20,4,3.9,560,131730,3,2.9,425.1
Cambria,9/24/20,4,3.7,564,131730,3,2.8,428.1
Cambria,9/25/20,3,3.6,567,131730,2.3,2.7,430.4
Cambria,9/26/20,10,3.7,577,131730,7.6,2.8,438
Cambria,9/27/20,4,4.1,581,131730,3,3.1,441.1
Cambria,9/28/20,7,5.1,588,131730,5.3,3.9,446.4
Cambria,9/29/20,6,5.4,594,131730,4.6,4.1,450.9
Cambria,9/30/20,22,8,616,131730,16.7,6.1,467.6
Cambria,10/1/20,12,9.1,628,131730,9.1,6.9,476.7
Cambria,10/2/20,8,9.9,636,131730,6.1,7.5,482.8
Cambria,10/3/20,19,11.1,655,131730,14.4,8.5,497.2
Cambria,10/4/20,3,11,658,131730,2.3,8.4,499.5
Cambria,10/5/20,5,10.7,663,131730,3.8,8.1,503.3
Cambria,10/6/20,11,11.4,674,131730,8.4,8.7,511.7
Cambria,10/7/20,30,12.6,704,131730,22.8,9.5,534.4
Cambria,10/8/20,17,13.3,721,131730,12.9,10.1,547.3
Cambria,10/9/20,17,14.6,738,131730,12.9,11.1,560.2
Cambria,10/10/20,13,13.7,751,131730,9.9,10.4,570.1
Cambria,10/11/20,10,14.7,761,131730,7.6,11.2,577.7
Cambria,10/12/20,14,16,775,131730,10.6,12.1,588.3
Cambria,10/13/20,14,16.4,789,131730,10.6,12.5,599
Cambria,10/14/20,16,14.4,805,131730,12.1,11,611.1
Cambria,10/15/20,28,16,833,131730,21.3,12.1,632.4
Cambria,10/16/20,16,15.9,849,131730,12.1,12,644.5
Cambria,10/17/20,24,17.4,873,131730,18.2,13.2,662.7
Cambria,10/18/20,10,17.4,883,131730,7.6,13.2,670.3
Cambria,10/19/20,30,19.7,913,131730,22.8,15,693.1
Cambria,10/20/20,4,18.3,917,131730,3,13.9,696.1
Cambria,10/21/20,13,17.9,930,131730,9.9,13.6,706
Cambria,10/22/20,20,16.7,950,131730,15.2,12.7,721.2
Cambria,10/23/20,19,17.1,969,131730,14.4,13,735.6
Cambria,10/24/20,25,17.3,994,131730,19,13.1,754.6
Cambria,10/25/20,21,18.9,1015,131730,15.9,14.3,770.5
Cambria,10/26/20,23,17.9,1038,131730,17.5,13.6,788
Cambria,10/27/20,29,21.4,1067,131730,22,16.3,810
Cambria,10/28/20,38,25,1105,131730,28.8,19,838.8
Cambria,10/29/20,34,27,1139,131730,25.8,20.5,864.6
Cambria,10/30/20,31,28.7,1170,131730,23.5,21.8,888.2
Cambria,10/31/20,20,28,1190,131730,15.2,21.3,903.4
Cambria,11/1/20,13,26.9,1203,131730,9.9,20.4,913.2
Cambria,11/2/20,73,34,1276,131730,55.4,25.8,968.6
Cambria,11/3/20,48,36.7,1324,131730,36.4,27.9,1005.1
Cambria,11/4/20,73,41.7,1397,131730,55.4,31.7,1060.5
Cambria,11/5/20,38,42.3,1435,131730,28.8,32.1,1089.3
Cambria,11/6/20,54,45.6,1489,131730,41,34.6,1130.3
Cambria,11/7/20,52,50.1,1541,131730,39.5,38.1,1169.8
Cambria,11/8/20,71,58.4,1612,131730,53.9,44.4,1223.7
Cambria,11/9/20,72,58.3,1684,131730,54.7,44.2,1278.4
Cambria,11/10/20,69,61.3,1753,131730,52.4,46.5,1330.8
Cambria,11/11/20,79,62.1,1832,131730,60,47.2,1390.7
Cambria,11/12/20,109,72.3,1941,131730,82.7,54.9,1473.5
Cambria,11/13/20,86,76.9,2027,131730,65.3,58.3,1538.8
Cambria,11/14/20,104,84.3,2131,131730,78.9,64,1617.7
Cambria,11/15/20,111,90,2242,131730,84.3,68.3,1702
Cambria,11/16/20,115,96.1,2357,131730,87.3,73,1789.3
Cambria,11/17/20,149,107.6,2506,131730,113.1,81.7,1902.4
Cambria,11/18/20,130,114.9,2636,131730,98.7,87.2,2001.1
Cambria,11/19/20,217,130.3,2853,131730,164.7,98.9,2165.8
Cambria,11/20/20,109,133.6,2962,131730,82.7,101.4,2248.5
Cambria,11/21/20,211,148.9,3173,131730,160.2,113,2408.7
Cambria,11/22/20,193,160.6,3366,131730,146.5,121.9,2555.2
Cambria,11/23/20,182,170.1,3548,131730,138.2,129.2,2693.4
Cambria,11/24/20,124,166.6,3672,131730,94.1,126.4,2787.5
Cambria,11/25/20,192,175.4,3864,131730,145.8,133.2,2933.3
Cambria,11/26/20,137,164,4001,131730,104,124.5,3037.3
Cambria,11/27/20,296,190.7,4297,131730,224.7,144.8,3262
Cambria,11/28/20,111,176.4,4408,131730,84.3,133.9,3346.2
Cambria,11/29/20,129,167.3,4537,131730,97.9,127,3444.2
Cameron,3/1/20,0,,0,4492,0,,0
Cameron,3/2/20,0,,0,4492,0,,0
Cameron,3/3/20,0,,0,4492,0,,0
Cameron,3/4/20,0,,0,4492,0,,0
Cameron,3/5/20,0,,0,4492,0,,0
Cameron,3/6/20,0,,0,4492,0,,0
Cameron,3/7/20,0,,0,4492,0,,0
Cameron,3/8/20,0,0,0,4492,0,0,0
Cameron,3/9/20,0,0,0,4492,0,0,0
Cameron,3/10/20,0,0,0,4492,0,0,0
Cameron,3/11/20,0,0,0,4492,0,0,0
Cameron,3/12/20,0,0,0,4492,0,0,0
Cameron,3/13/20,0,0,0,4492,0,0,0
Cameron,3/14/20,0,0,0,4492,0,0,0
Cameron,3/15/20,0,0,0,4492,0,0,0
Cameron,3/16/20,0,0,0,4492,0,0,0
Cameron,3/17/20,0,0,0,4492,0,0,0
Cameron,3/18/20,0,0,0,4492,0,0,0
Cameron,3/19/20,0,0,0,4492,0,0,0
Cameron,3/20/20,0,0,0,4492,0,0,0
Cameron,3/21/20,0,0,0,4492,0,0,0
Cameron,3/22/20,0,0,0,4492,0,0,0
Cameron,3/23/20,0,0,0,4492,0,0,0
Cameron,3/24/20,0,0,0,4492,0,0,0
Cameron,3/25/20,0,0,0,4492,0,0,0
Cameron,3/26/20,0,0,0,4492,0,0,0
Cameron,3/27/20,1,0.1,1,4492,22.3,3.2,22.3
Cameron,3/28/20,0,0.1,1,4492,0,3.2,22.3
Cameron,3/29/20,0,0.1,1,4492,0,3.2,22.3
Cameron,3/30/20,0,0.1,1,4492,0,3.2,22.3
Cameron,3/31/20,0,0.1,1,4492,0,3.2,22.3
Cameron,4/1/20,0,0.1,1,4492,0,3.2,22.3
Cameron,4/2/20,0,0.1,1,4492,0,3.2,22.3
Cameron,4/3/20,0,0,1,4492,0,0,22.3
Cameron,4/4/20,0,0,1,4492,0,0,22.3
Cameron,4/5/20,0,0,1,4492,0,0,22.3
Cameron,4/6/20,0,0,1,4492,0,0,22.3
Cameron,4/7/20,0,0,1,4492,0,0,22.3
Cameron,4/8/20,0,0,1,4492,0,0,22.3
Cameron,4/9/20,0,0,1,4492,0,0,22.3
Cameron,4/10/20,0,0,1,4492,0,0,22.3
Cameron,4/11/20,0,0,1,4492,0,0,22.3
Cameron,4/12/20,0,0,1,4492,0,0,22.3
Cameron,4/13/20,0,0,1,4492,0,0,22.3
Cameron,4/14/20,0,0,1,4492,0,0,22.3
Cameron,4/15/20,0,0,1,4492,0,0,22.3
Cameron,4/16/20,0,0,1,4492,0,0,22.3
Cameron,4/17/20,0,0,1,4492,0,0,22.3
Cameron,4/18/20,0,0,1,4492,0,0,22.3
Cameron,4/19/20,0,0,1,4492,0,0,22.3
Cameron,4/20/20,0,0,1,4492,0,0,22.3
Cameron,4/21/20,0,0,1,4492,0,0,22.3
Cameron,4/22/20,0,0,1,4492,0,0,22.3
Cameron,4/23/20,0,0,1,4492,0,0,22.3
Cameron,4/24/20,0,0,1,4492,0,0,22.3
Cameron,4/25/20,0,0,1,4492,0,0,22.3
Cameron,4/26/20,0,0,1,4492,0,0,22.3
Cameron,4/27/20,0,0,1,4492,0,0,22.3
Cameron,4/28/20,0,0,1,4492,0,0,22.3
Cameron,4/29/20,0,0,1,4492,0,0,22.3
Cameron,4/30/20,0,0,1,4492,0,0,22.3
Cameron,5/1/20,0,0,1,4492,0,0,22.3
Cameron,5/2/20,0,0,1,4492,0,0,22.3
Cameron,5/3/20,0,0,1,4492,0,0,22.3
Cameron,5/4/20,1,0.1,2,4492,22.3,3.2,44.5
Cameron,5/5/20,0,0.1,2,4492,0,3.2,44.5
Cameron,5/6/20,0,0.1,2,4492,0,3.2,44.5
Cameron,5/7/20,0,0.1,2,4492,0,3.2,44.5
Cameron,5/8/20,0,0.1,2,4492,0,3.2,44.5
Cameron,5/9/20,0,0.1,2,4492,0,3.2,44.5
Cameron,5/10/20,0,0.1,2,4492,0,3.2,44.5
Cameron,5/11/20,0,0,2,4492,0,0,44.5
Cameron,5/12/20,0,0,2,4492,0,0,44.5
Cameron,5/13/20,0,0,2,4492,0,0,44.5
Cameron,5/14/20,0,0,2,4492,0,0,44.5
Cameron,5/15/20,0,0,2,4492,0,0,44.5
Cameron,5/16/20,0,0,2,4492,0,0,44.5
Cameron,5/17/20,0,0,2,4492,0,0,44.5
Cameron,5/18/20,0,0,2,4492,0,0,44.5
Cameron,5/19/20,0,0,2,4492,0,0,44.5
Cameron,5/20/20,0,0,2,4492,0,0,44.5
Cameron,5/21/20,0,0,2,4492,0,0,44.5
Cameron,5/22/20,0,0,2,4492,0,0,44.5
Cameron,5/23/20,0,0,2,4492,0,0,44.5
Cameron,5/24/20,0,0,2,4492,0,0,44.5
Cameron,5/25/20,0,0,2,4492,0,0,44.5
Cameron,5/26/20,0,0,2,4492,0,0,44.5
Cameron,5/27/20,0,0,2,4492,0,0,44.5
Cameron,5/28/20,0,0,2,4492,0,0,44.5
Cameron,5/29/20,0,0,2,4492,0,0,44.5
Cameron,5/30/20,0,0,2,4492,0,0,44.5
Cameron,5/31/20,0,0,2,4492,0,0,44.5
Cameron,6/1/20,0,0,2,4492,0,0,44.5
Cameron,6/2/20,0,0,2,4492,0,0,44.5
Cameron,6/3/20,0,0,2,4492,0,0,44.5
Cameron,6/4/20,0,0,2,4492,0,0,44.5
Cameron,6/5/20,0,0,2,4492,0,0,44.5
Cameron,6/6/20,0,0,2,4492,0,0,44.5
Cameron,6/7/20,0,0,2,4492,0,0,44.5
Cameron,6/8/20,0,0,2,4492,0,0,44.5
Cameron,6/9/20,0,0,2,4492,0,0,44.5
Cameron,6/10/20,0,0,2,4492,0,0,44.5
Cameron,6/11/20,0,0,2,4492,0,0,44.5
Cameron,6/12/20,0,0,2,4492,0,0,44.5
Cameron,6/13/20,0,0,2,4492,0,0,44.5
Cameron,6/14/20,0,0,2,4492,0,0,44.5
Cameron,6/15/20,0,0,2,4492,0,0,44.5
Cameron,6/16/20,0,0,2,4492,0,0,44.5
Cameron,6/17/20,0,0,2,4492,0,0,44.5
Cameron,6/18/20,0,0,2,4492,0,0,44.5
Cameron,6/19/20,0,0,2,4492,0,0,44.5
Cameron,6/20/20,0,0,2,4492,0,0,44.5
Cameron,6/21/20,0,0,2,4492,0,0,44.5
Cameron,6/22/20,0,0,2,4492,0,0,44.5
Cameron,6/23/20,0,0,2,4492,0,0,44.5
Cameron,6/24/20,0,0,2,4492,0,0,44.5
Cameron,6/25/20,0,0,2,4492,0,0,44.5
Cameron,6/26/20,1,0.1,3,4492,22.3,3.2,66.8
Cameron,6/27/20,0,0.1,3,4492,0,3.2,66.8
Cameron,6/28/20,0,0.1,3,4492,0,3.2,66.8
Cameron,6/29/20,0,0.1,3,4492,0,3.2,66.8
Cameron,6/30/20,0,0.1,3,4492,0,3.2,66.8
Cameron,7/1/20,0,0.1,3,4492,0,3.2,66.8
Cameron,7/2/20,0,0.1,3,4492,0,3.2,66.8
Cameron,7/3/20,1,0.1,4,4492,22.3,3.2,89
Cameron,7/4/20,0,0.1,4,4492,0,3.2,89
Cameron,7/5/20,0,0.1,4,4492,0,3.2,89
Cameron,7/6/20,0,0.1,4,4492,0,3.2,89
Cameron,7/7/20,0,0.1,4,4492,0,3.2,89
Cameron,7/8/20,0,0.1,4,4492,0,3.2,89
Cameron,7/9/20,0,0.1,4,4492,0,3.2,89
Cameron,7/10/20,0,0,4,4492,0,0,89
Cameron,7/11/20,0,0,4,4492,0,0,89
Cameron,7/12/20,0,0,4,4492,0,0,89
Cameron,7/13/20,0,0,4,4492,0,0,89
Cameron,7/14/20,1,0.1,5,4492,22.3,3.2,111.3
Cameron,7/15/20,0,0.1,5,4492,0,3.2,111.3
Cameron,7/16/20,0,0.1,5,4492,0,3.2,111.3
Cameron,7/17/20,0,0.1,5,4492,0,3.2,111.3
Cameron,7/18/20,0,0.1,5,4492,0,3.2,111.3
Cameron,7/19/20,0,0.1,5,4492,0,3.2,111.3
Cameron,7/20/20,0,0.1,5,4492,0,3.2,111.3
Cameron,7/21/20,0,0,5,4492,0,0,111.3
Cameron,7/22/20,0,0,5,4492,0,0,111.3
Cameron,7/23/20,0,0,5,4492,0,0,111.3
Cameron,7/24/20,0,0,5,4492,0,0,111.3
Cameron,7/25/20,0,0,5,4492,0,0,111.3
Cameron,7/26/20,0,0,5,4492,0,0,111.3
Cameron,7/27/20,0,0,5,4492,0,0,111.3
Cameron,7/28/20,0,0,5,4492,0,0,111.3
Cameron,7/29/20,0,0,5,4492,0,0,111.3
Cameron,7/30/20,0,0,5,4492,0,0,111.3
Cameron,7/31/20,1,0.1,6,4492,22.3,3.2,133.6
Cameron,8/1/20,0,0.1,6,4492,0,3.2,133.6
Cameron,8/2/20,0,0.1,6,4492,0,3.2,133.6
Cameron,8/3/20,0,0.1,6,4492,0,3.2,133.6
Cameron,8/4/20,0,0.1,6,4492,0,3.2,133.6
Cameron,8/5/20,0,0.1,6,4492,0,3.2,133.6
Cameron,8/6/20,0,0.1,6,4492,0,3.2,133.6
Cameron,8/7/20,0,0,6,4492,0,0,133.6
Cameron,8/8/20,1,0.1,7,4492,22.3,3.2,155.8
Cameron,8/9/20,0,0.1,7,4492,0,3.2,155.8
Cameron,8/10/20,0,0.1,7,4492,0,3.2,155.8
Cameron,8/11/20,0,0.1,7,4492,0,3.2,155.8
Cameron,8/12/20,1,0.3,8,4492,22.3,6.4,178.1
Cameron,8/13/20,0,0.3,8,4492,0,6.4,178.1
Cameron,8/14/20,0,0.3,8,4492,0,6.4,178.1
Cameron,8/15/20,0,0.1,8,4492,0,3.2,178.1
Cameron,8/16/20,0,0.1,8,4492,0,3.2,178.1
Cameron,8/17/20,0,0.1,8,4492,0,3.2,178.1
Cameron,8/18/20,0,0.1,8,4492,0,3.2,178.1
Cameron,8/19/20,0,0,8,4492,0,0,178.1
Cameron,8/20/20,0,0,8,4492,0,0,178.1
Cameron,8/21/20,0,0,8,4492,0,0,178.1
Cameron,8/22/20,0,0,8,4492,0,0,178.1
Cameron,8/23/20,0,0,8,4492,0,0,178.1
Cameron,8/24/20,0,0,8,4492,0,0,178.1
Cameron,8/25/20,0,0,8,4492,0,0,178.1
Cameron,8/26/20,0,0,8,4492,0,0,178.1
Cameron,8/27/20,0,0,8,4492,0,0,178.1
Cameron,8/28/20,0,0,8,4492,0,0,178.1
Cameron,8/29/20,0,0,8,4492,0,0,178.1
Cameron,8/30/20,0,0,8,4492,0,0,178.1
Cameron,8/31/20,0,0,8,4492,0,0,178.1
Cameron,9/1/20,0,0,8,4492,0,0,178.1
Cameron,9/2/20,0,0,8,4492,0,0,178.1
Cameron,9/3/20,0,0,8,4492,0,0,178.1
Cameron,9/4/20,0,0,8,4492,0,0,178.1
Cameron,9/5/20,0,0,8,4492,0,0,178.1
Cameron,9/6/20,0,0,8,4492,0,0,178.1
Cameron,9/7/20,0,0,8,4492,0,0,178.1
